store,brand,week,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,deal,feat,sales
6,2,253,4.97,4.88,4.31,4.51,4.45,4.5,4.47,2.21,3.74,2.48,2.46,1,0,110.3
6,2,254,1.34,4.51,2.4,1.21,2.16,3.41,4.96,4.8,4.23,2.98,4.39,0,1,158.3
6,2,255,1.91,4.42,4.44,2.11,2.09,2.2,1.1,3.18,2.77,3.25,2.82,0,1,148.7
6,2,256,4.07,4.26,4.34,4.66,3.49,3.98,3.0,2.77,3.93,1.36,4.12,0,1,192.2
6,2,257,1.27,2.66,2.46,3.59,4.89,3.98,3.14,1.8,3.77,3.98,2.98,0,0,132.3
6,2,258,2.12,3.97,4.37,1.04,2.57,1.97,3.32,2.35,2.02,2.37,1.79,0,0,105.7
6,2,259,1.27,2.27,3.91,3.4,4.48,3.1,2.4,2.18,4.76,4.47,1.68,1,1,181.1
6,2,260,1.44,1.95,2.51,2.61,2.31,2.48,4.23,3.67,1.8,2.65,3.97,0,0,128.1
6,2,261,1.86,3.06,2.08,4.53,4.78,4.29,4.1,4.94,3.38,4.73,2.21,1,0,112.4
6,2,262,1.28,1.79,1.78,1.14,1.01,3.78,1.72,4.6,2.24,2.6,2.24,0,0,153.3
6,2,263,1.46,3.02,1.73,3.09,1.42,2.66,4.92,3.21,2.08,2.23,4.56,0,0,153.3
6,2,264,2.79,3.15,1.17,4.16,1.55,2.78,4.23,3.67,2.97,2.65,2.66,0,0,135.7
6,2,265,2.61,2.55,3.13,3.13,2.77,1.03,2.78,2.61,2.95,3.43,2.0,1,1,124.7
6,2,266,2.78,1.13,2.52,1.35,2.91,4.08,4.87,4.98,3.8,2.92,2.32,1,0,185.4
6,2,267,3.51,3.26,4.71,1.12,3.81,1.3,4.93,4.91,4.24,1.17,2.97,1,1,126.9
6,2,268,2.27,2.78,3.23,1.9,4.89,3.83,2.08,3.14,1.56,1.11,2.58,0,0,186.3
6,2,269,1.04,4.68,2.8,3.52,4.07,3.68,4.04,1.25,2.29,1.79,4.07,0,1,153.6
6,2,270,1.75,3.52,1.62,1.25,4.19,3.85,1.57,3.65,1.02,4.45,1.2,0,0,113.0
6,2,271,1.35,2.94,4.79,3.5,4.6,1.66,3.46,3.45,1.35,3.82,2.2,0,0,163.1
6,2,272,4.53,4.19,1.38,2.03,2.97,3.28,4.67,2.48,3.97,2.18,1.88,1,1,177.1
6,2,273,3.98,2.72,3.08,1.7,1.43,4.92,1.75,4.96,3.86,4.57,4.12,1,0,102.2
6,2,274,4.32,1.78,1.63,3.75,3.41,3.71,1.31,3.97,3.3,1.14,3.17,0,1,184.9
6,2,275,2.35,1.09,3.18,2.44,2.22,2.96,3.78,3.53,4.61,4.34,1.92,1,0,145.0
6,2,276,4.86,4.82,1.59,2.8,4.0,1.05,3.68,3.82,1.49,2.26,2.73,0,0,124.6
6,2,277,2.62,4.17,4.31,3.05,4.47,3.59,2.47,3.69,4.14,2.91,3.58,0,1,139.5
6,2,278,1.2,4.46,3.65,3.97,4.58,1.02,1.66,1.01,4.09,4.99,3.39,0,0,116.7
6,2,279,3.83,1.7,2.21,3.74,1.19,3.75,2.89,1.32,3.61,3.95,2.65,0,1,188.9
6,2,280,3.29,2.96,3.58,3.39,1.52,2.44,1.22,1.27,3.32,3.58,1.4,1,1,100.7
6,2,281,4.67,2.79,3.5,1.48,4.82,3.22,4.09,1.07,2.37,1.56,4.66,1,0,162.4
6,2,282,4.28,1.82,4.43,1.71,3.2,1.4,4.92,3.29,1.66,2.89,2.32,0,1,124.6
6,2,283,1.9,3.11,2.36,3.29,3.82,4.53,3.63,2.96,1.8,3.59,4.09,0,1,165.9
6,2,284,1.91,3.11,1.42,4.82,2.61,2.96,4.47,3.2,2.7,1.15,4.36,1,1,138.4
6,2,285,1.18,1.8,2.88,4.53,4.64,4.46,2.3,3.22,2.41,1.09,1.59,0,1,122.8
6,2,286,1.78,1.04,2.04,2.0,2.17,3.94,2.45,4.68,4.98,3.5,3.28,1,1,117.0
6,2,287,4.27,1.12,4.99,1.79,4.22,4.15,3.32,3.44,4.92,2.45,4.4,0,1,121.1
6,2,288,2.28,1.44,1.72,1.99,4.65,3.25,4.17,2.64,3.3,2.2,2.76,1,1,177.8
6,2,289,2.15,4.76,3.02,3.41,2.16,3.23,3.15,4.68,1.72,1.06,4.78,1,1,105.9
6,2,290,1.54,3.25,4.97,4.7,3.65,4.97,1.55,4.88,3.16,1.63,3.19,0,1,108.2
6,2,291,1.98,2.39,3.87,4.2,1.71,2.75,1.98,1.84,3.01,2.0,2.99,1,1,107.1
6,2,292,4.78,2.82,1.19,4.96,1.36,3.58,1.67,1.25,3.91,4.95,2.13,0,0,162.3
6,2,293,1.26,1.39,1.66,1.68,4.56,1.92,3.63,3.55,1.29,2.6,1.1,1,0,146.6
6,2,294,2.05,2.33,4.13,2.71,3.9,3.68,3.09,3.08,3.9,3.22,4.38,1,0,103.6
6,2,295,2.44,3.44,2.43,3.42,4.85,3.15,2.54,4.19,3.3,1.64,4.07,0,0,174.0
6,2,296,1.45,1.16,2.08,2.03,2.44,3.99,2.1,2.46,2.68,2.02,2.77,1,0,103.5
6,2,297,2.21,3.41,4.57,2.6,2.0,1.61,4.8,4.92,2.54,3.79,3.32,1,0,142.4
6,2,298,2.47,4.86,2.0,2.44,4.01,1.14,4.75,3.7,3.15,4.39,4.46,1,1,146.3
6,2,299,2.25,3.44,4.03,4.89,4.69,4.9,4.31,3.05,1.4,1.1,1.75,1,1,139.2
6,2,300,3.41,4.38,3.33,1.86,1.83,4.65,3.14,1.39,2.69,3.02,3.7,1,0,172.2
6,2,301,4.31,4.14,3.53,4.94,4.1,3.17,2.59,4.99,2.99,2.32,1.75,1,0,171.9
6,2,302,2.65,4.38,1.8,3.2,4.49,1.75,1.38,2.77,3.18,4.9,3.02,0,1,196.4
6,2,303,3.12,3.84,4.22,1.76,2.36,1.01,1.51,1.42,1.34,1.31,3.35,1,1,116.3
6,2,304,1.7,4.37,3.69,4.19,1.34,3.14,2.54,2.75,4.68,3.58,2.88,1,1,166.8
6,2,305,3.2,4.08,4.66,4.52,1.36,3.58,2.57,3.86,2.58,2.05,3.53,0,0,130.0
6,2,306,3.59,3.09,3.68,2.63,3.67,1.59,1.01,3.3,1.06,1.98,1.84,0,0,117.3
6,2,307,1.47,4.12,3.2,2.1,2.19,2.57,1.56,2.5,2.49,1.95,4.63,0,1,131.3
6,2,308,3.32,3.08,3.07,4.48,3.3,1.88,1.72,3.71,2.57,3.59,3.17,1,1,107.3
6,2,309,4.2,3.5,3.81,3.35,4.78,2.9,4.38,1.95,2.76,2.81,1.55,1,0,132.3
6,2,310,4.77,3.02,3.46,5.0,1.55,3.76,3.6,3.17,3.87,4.03,2.67,0,0,184.2
6,2,311,3.44,1.56,3.71,3.46,2.38,4.0,2.97,1.74,4.29,1.28,4.6,0,0,133.9
6,2,312,2.92,4.48,4.86,3.41,3.97,4.67,2.9,2.26,3.6,2.97,2.26,1,0,183.4
6,2,313,1.36,3.05,4.99,1.65,1.15,3.49,2.71,4.75,3.92,3.53,3.73,1,0,162.7
6,2,314,3.78,3.46,2.15,2.49,2.6,3.57,2.49,3.4,2.8,2.7,4.2,1,1,179.9
6,2,315,3.05,3.34,4.63,1.22,4.04,3.75,1.97,2.68,3.03,2.96,4.83,1,0,143.2
6,2,316,3.93,1.6,2.83,3.2,3.42,3.49,2.08,3.7,1.39,4.97,3.3,0,1,188.0
6,2,317,1.66,3.98,2.73,1.19,3.1,4.79,3.78,2.76,1.06,3.98,3.98,1,0,199.3
6,2,318,1.16,2.18,1.65,4.73,4.72,1.08,2.93,4.32,1.58,1.34,1.33,0,0,164.8
6,2,319,3.65,1.2,2.14,2.24,4.59,3.59,4.71,4.32,3.08,3.01,1.48,1,1,103.6
6,2,320,2.24,4.88,2.89,1.52,3.41,1.43,1.33,4.27,4.12,2.02,1.17,1,0,192.1
6,2,321,2.4,1.41,4.91,3.15,4.29,2.42,4.38,3.2,3.97,3.35,3.25,0,1,166.0
6,2,322,4.2,2.99,3.72,3.18,3.24,4.2,3.48,3.35,3.22,4.05,4.27,0,1,151.4
6,2,323,1.57,4.26,1.17,2.22,4.59,4.65,2.81,1.99,4.19,3.7,3.53,0,1,136.4
6,2,324,1.37,4.2,1.23,3.74,3.52,2.56,2.96,4.3,2.67,2.71,2.54,1,0,189.1
6,2,325,4.25,2.57,2.24,4.37,3.05,4.67,3.03,2.93,3.35,4.65,2.49,0,1,103.6
6,2,326,4.48,1.51,4.74,2.35,4.23,3.56,1.94,2.36,1.66,4.61,3.4,0,0,153.6
6,2,327,3.89,4.32,2.9,2.93,1.79,3.97,4.1,4.99,3.25,3.56,3.49,1,1,187.5
6,2,328,2.7,3.14,3.93,2.08,2.54,1.83,1.74,1.36,1.26,2.02,3.82,1,0,179.8
6,2,329,2.99,1.89,2.3,1.79,1.79,1.54,1.95,3.82,2.66,1.23,3.92,0,1,105.5
6,2,330,1.48,4.79,3.62,2.37,3.0,1.55,1.53,1.83,2.13,4.66,2.33,0,1,180.5
6,2,331,2.33,2.27,3.31,4.35,2.39,3.19,3.02,3.42,3.37,1.93,2.81,1,1,105.7
6,2,332,2.32,2.67,3.81,4.29,4.79,4.47,3.2,3.65,1.17,3.76,2.12,1,0,158.1
6,2,333,2.07,4.63,4.77,4.97,2.16,2.26,4.24,3.29,2.99,1.18,2.18,0,0,141.9
6,2,334,3.19,2.16,3.66,2.85,1.56,4.15,1.69,4.29,2.42,1.23,2.73,1,0,112.8
6,2,335,1.27,4.66,4.82,1.24,1.83,2.36,2.63,2.38,3.3,2.09,4.34,1,0,124.4
6,2,336,3.26,2.37,2.51,2.9,4.86,3.72,2.3,3.22,3.01,3.6,3.23,0,1,167.1
6,2,337,2.97,4.53,3.6,3.78,3.43,2.86,1.63,1.52,2.5,4.64,2.89,0,0,158.8
6,2,338,2.2,1.45,4.93,2.59,2.42,4.04,3.17,4.03,3.88,2.65,3.79,1,1,127.0
6,2,339,3.17,2.45,2.29,2.19,1.95,3.96,3.43,1.16,4.62,1.23,2.39,0,0,109.3
6,2,340,3.97,1.66,3.12,3.94,3.66,1.6,1.98,2.4,4.84,3.35,1.95,1,1,110.3
6,2,341,4.9,4.7,3.94,1.58,1.09,2.48,4.54,1.75,1.49,2.44,4.91,1,0,155.4
6,2,342,2.31,4.01,1.52,1.88,2.79,1.98,1.61,3.12,2.27,1.91,3.82,1,1,166.8
6,2,343,4.53,4.1,2.32,4.06,4.78,4.23,3.78,4.69,1.88,4.84,2.34,0,0,199.3
6,2,344,4.28,3.88,2.79,3.0,2.0,1.59,4.55,3.93,2.29,2.45,1.41,0,0,143.8
6,2,345,2.78,4.13,4.79,1.01,2.83,3.45,2.56,3.7,4.13,1.5,1.57,0,1,130.7
6,2,346,3.02,2.33,3.1,2.28,1.71,1.52,2.76,3.73,3.25,4.03,3.67,0,0,183.1
6,2,347,4.39,4.66,3.97,3.03,3.72,3.62,2.99,3.36,3.93,4.47,2.48,1,1,100.2
6,2,348,1.91,2.19,4.42,2.87,1.48,3.01,3.97,3.5,4.89,2.7,1.85,0,0,107.6
6,2,349,4.41,3.23,3.8,2.97,3.84,1.97,1.35,4.87,1.19,1.75,1.84,0,1,139.4
6,2,350,1.91,2.55,2.34,2.28,1.9,2.54,2.1,4.51,4.78,1.08,1.08,1,1,185.7
6,2,351,5.0,2.34,3.16,2.71,4.28,2.51,1.35,1.62,4.65,1.07,4.79,1,1,168.6
6,2,352,1.7,1.2,1.22,2.79,2.2,4.06,3.23,2.98,4.72,4.47,4.66,1,1,132.2
6,2,353,3.01,3.55,4.69,4.61,3.83,4.43,4.04,1.17,2.48,3.24,2.68,0,0,164.9
6,2,354,1.79,4.84,2.65,2.57,3.03,3.14,2.24,2.06,1.77,4.51,2.75,1,0,141.0
6,2,355,3.54,3.19,3.37,1.61,2.15,3.3,4.22,2.61,4.21,1.78,3.41,0,0,168.7
6,2,356,3.48,1.78,4.23,4.04,4.51,2.16,4.44,3.3,4.52,1.71,1.07,1,0,129.4
6,2,357,2.5,1.19,2.01,4.16,4.78,4.28,4.9,4.3,4.77,3.54,4.26,0,0,191.9
6,2,358,3.73,4.25,3.7,2.08,4.54,4.17,2.26,1.07,1.66,4.98,2.62,1,0,111.0
6,2,359,1.46,1.02,1.78,4.1,2.14,3.47,3.92,2.41,3.74,4.1,1.47,1,0,138.3
6,2,360,4.94,4.58,3.37,3.63,2.53,1.7,3.5,1.57,3.14,3.49,4.29,1,0,116.2
6,2,361,2.71,4.26,1.72,2.22,4.14,2.34,3.23,1.85,3.12,2.63,4.06,1,1,155.1
6,2,362,1.48,2.1,4.49,3.09,3.35,1.23,4.73,4.37,3.51,2.33,3.54,0,1,120.7
6,2,363,2.61,2.66,3.79,1.7,4.61,2.97,4.61,4.07,4.44,4.5,2.85,0,1,151.1
6,2,364,2.52,4.4,2.13,4.59,2.91,1.31,4.77,3.87,1.68,2.7,2.91,1,0,158.6
6,2,365,2.08,1.03,4.33,2.73,3.9,2.35,3.85,4.13,1.43,2.15,2.25,1,0,124.2
6,2,366,4.24,2.45,3.91,3.32,4.41,3.04,3.09,2.4,4.77,4.32,4.58,1,1,138.3
6,2,367,2.98,1.1,4.16,4.34,2.64,2.35,2.29,1.67,4.12,2.78,4.13,1,1,100.4
6,2,368,3.75,1.51,1.74,3.94,1.41,1.06,1.94,2.4,2.62,1.83,2.7,0,0,192.9
6,2,369,1.46,1.79,1.5,1.89,3.57,1.17,2.63,4.19,2.23,2.92,2.35,0,1,130.8
6,2,370,3.18,3.04,3.14,3.11,2.48,3.59,1.22,3.16,3.31,1.76,1.02,0,1,199.0
6,2,371,4.65,4.59,1.86,2.63,3.61,1.76,4.47,2.49,4.98,4.3,3.01,1,1,121.5
6,2,372,2.31,1.91,2.81,2.14,3.86,3.14,4.84,4.53,4.29,3.75,4.42,1,0,138.6
6,2,373,2.58,4.67,1.22,3.94,2.38,2.14,4.62,2.41,2.94,3.94,4.34,0,1,151.4
6,2,374,4.89,3.88,3.84,2.95,1.15,3.15,1.52,2.53,1.19,4.34,4.46,1,1,198.5
6,3,1,2.3,5.0,3.52,1.26,3.64,4.38,4.51,1.89,3.82,4.14,1.72,0,1,196.7
6,3,2,4.29,3.21,3.52,4.54,3.02,2.03,3.28,2.99,2.08,1.49,3.13,0,0,158.7
6,3,3,2.64,2.19,4.36,4.37,1.68,2.32,4.51,3.14,4.31,1.75,3.03,0,0,154.9
6,3,4,2.75,1.34,3.57,3.02,3.64,3.41,2.74,1.63,4.53,3.23,1.99,1,1,166.8
6,3,5,2.68,2.57,2.7,3.61,3.23,1.47,2.66,2.04,2.45,2.86,2.35,0,0,186.7
6,3,6,3.01,3.97,3.12,1.99,3.44,1.88,2.46,1.95,2.12,3.56,3.21,0,0,197.5
6,3,7,4.09,2.7,3.13,2.29,2.02,3.45,2.77,4.46,4.46,3.97,4.54,1,1,151.7
6,3,8,3.85,1.98,3.28,2.37,1.88,4.64,3.82,1.09,3.84,1.64,4.08,1,0,110.4
6,3,9,3.9,1.74,2.63,4.78,1.91,2.59,2.51,3.71,2.67,1.34,3.18,1,0,193.1
6,3,10,3.24,3.61,2.45,1.76,2.6,2.03,1.1,4.4,1.15,1.16,1.52,0,1,186.0
6,3,11,4.58,4.23,4.44,2.56,1.18,4.73,2.23,4.9,4.61,2.39,1.56,0,1,140.4
6,3,12,2.49,2.67,4.62,2.44,4.7,1.96,1.63,2.68,4.3,4.96,3.35,1,1,126.7
6,3,13,3.28,4.91,1.39,3.1,1.96,3.95,1.88,4.63,4.67,2.43,4.84,1,1,101.0
6,3,14,1.43,3.1,4.28,2.29,4.86,3.74,3.08,3.19,2.32,3.28,1.66,0,0,188.8
6,3,15,3.9,4.72,2.66,3.74,1.76,3.68,4.28,4.26,3.33,1.66,1.84,1,1,169.4
6,3,16,1.14,4.12,1.57,4.83,2.54,4.55,3.85,1.98,1.77,3.02,4.35,0,1,135.9
6,3,17,2.88,3.27,3.25,3.43,4.98,2.64,2.53,4.84,4.22,1.98,4.75,0,1,176.0
6,3,18,2.78,2.48,1.15,4.64,3.5,2.16,4.28,3.6,4.78,3.08,4.85,0,1,104.1
6,3,19,2.74,4.04,1.83,3.51,1.08,3.66,3.72,3.9,2.32,2.75,4.29,0,0,163.3
6,3,20,2.3,1.6,4.34,1.01,4.33,1.89,2.18,4.24,3.72,4.38,4.38,0,1,167.8
6,3,21,1.69,4.56,1.25,2.09,2.28,3.4,1.42,2.0,2.74,4.96,3.17,0,0,159.5
6,3,22,2.51,3.21,2.63,1.04,1.61,4.61,4.09,3.41,4.23,4.62,4.97,0,0,173.9
6,3,23,4.96,2.81,2.06,4.99,4.54,1.78,2.63,2.01,3.11,3.27,2.95,0,0,135.8
6,3,24,4.15,4.89,4.04,2.55,4.03,2.4,1.54,4.85,3.95,1.72,2.97,1,1,127.3
6,3,25,1.32,4.73,4.43,4.36,3.05,1.06,4.62,2.37,2.4,1.97,2.81,0,0,183.6
6,3,26,2.43,1.09,1.63,2.66,3.2,3.08,2.54,1.81,4.74,2.87,1.32,1,1,126.1
6,3,27,4.28,3.7,3.84,4.83,2.15,3.15,2.87,4.1,1.87,3.92,3.86,0,1,188.2
6,3,28,4.99,1.8,4.05,1.71,2.72,4.68,4.2,2.57,4.01,2.37,1.93,1,1,166.9
6,3,29,1.79,3.8,2.2,1.49,3.69,4.27,2.01,4.52,2.07,2.67,3.51,0,1,169.1
6,3,30,2.74,2.19,4.54,1.67,2.43,4.29,2.6,1.27,3.81,2.86,1.11,0,0,151.8
6,3,31,3.09,4.98,1.77,3.31,3.79,2.11,2.87,2.3,3.04,2.86,4.46,0,1,129.1
6,3,32,3.63,1.39,4.22,3.76,3.87,2.3,4.74,3.92,2.88,1.41,1.08,0,0,153.6
6,3,33,3.38,4.41,3.88,4.46,2.17,3.02,1.45,3.4,1.6,4.5,1.66,1,0,150.7
6,3,34,1.61,1.25,1.4,2.66,1.22,4.94,1.21,2.1,4.63,2.15,1.4,0,1,160.4
6,3,35,4.58,1.9,3.85,3.2,4.88,4.37,4.13,3.93,3.29,4.32,3.9,1,1,137.9
6,3,36,3.99,1.23,3.03,2.71,3.68,4.37,2.67,3.88,4.59,3.9,3.4,0,0,184.2
6,3,37,3.73,1.25,3.52,3.06,3.03,5.0,1.3,1.16,2.43,2.64,2.31,1,1,115.2
6,3,38,3.7,4.64,3.39,2.6,2.01,2.32,4.19,4.01,1.41,3.27,2.53,1,1,108.6
6,3,39,4.59,4.3,3.99,3.28,3.36,3.54,3.82,4.53,4.11,2.57,1.17,0,0,194.8
6,3,40,3.73,3.98,3.77,4.38,4.07,4.95,3.74,3.64,4.72,2.13,3.88,0,0,119.6
6,3,41,3.61,2.74,2.62,4.55,3.58,1.88,3.87,1.07,4.98,3.76,1.62,1,0,125.8
6,3,42,2.14,2.11,2.44,4.55,1.09,1.32,1.34,1.59,3.63,5.0,4.28,0,0,114.5
6,3,43,3.84,1.04,2.61,2.15,3.57,2.34,4.64,3.28,2.82,1.27,4.41,1,0,119.3
6,3,44,4.0,1.76,2.85,2.21,1.18,2.84,1.67,3.45,2.28,4.08,4.06,0,1,199.0
6,3,45,4.28,4.19,1.73,3.37,3.01,2.31,2.94,2.39,2.33,4.9,2.74,1,1,130.6
6,3,46,3.65,1.89,1.65,3.72,3.75,2.55,4.96,4.24,3.64,2.71,3.73,1,0,138.0
6,3,47,4.84,2.08,4.07,4.31,2.26,2.28,2.8,3.81,2.17,1.66,4.64,1,1,156.1
6,3,48,1.37,2.57,3.79,4.96,4.84,1.97,1.13,1.42,3.91,2.01,2.16,1,0,167.8
6,3,49,2.86,3.64,4.07,3.69,1.41,4.04,4.43,3.16,3.21,1.82,1.77,1,1,109.0
6,3,50,2.92,2.08,1.77,1.47,1.74,1.89,4.97,3.17,3.38,2.54,3.71,0,0,156.5
6,3,51,4.92,1.49,2.71,1.95,1.4,2.96,1.22,2.65,2.56,2.42,1.17,1,1,140.9
6,3,52,2.16,3.94,4.52,3.14,2.47,4.75,4.87,1.23,3.87,2.12,1.94,1,0,114.5
6,3,53,2.84,1.72,1.72,1.12,3.6,1.1,3.03,4.59,3.8,2.9,3.98,0,1,199.4
6,3,54,3.44,4.25,2.18,2.4,1.22,3.75,2.16,3.51,4.42,3.73,1.93,1,0,167.8
6,3,55,2.2,1.36,4.7,1.92,1.87,1.9,4.69,2.11,2.17,3.97,3.17,0,0,193.2
6,3,56,1.59,3.86,2.06,3.01,3.57,4.38,4.44,2.83,1.94,2.74,1.44,0,0,184.9
6,3,57,1.25,1.13,2.32,3.45,2.51,4.29,1.1,1.84,4.81,3.09,1.17,0,1,160.3
6,3,58,4.78,3.46,4.36,3.03,1.74,2.91,3.34,1.39,3.11,1.51,2.72,0,0,177.2
6,3,59,3.14,1.64,1.22,3.55,1.67,1.32,2.53,1.41,1.25,2.98,3.02,1,1,169.8
6,3,60,3.87,3.63,3.09,3.05,2.55,2.62,3.35,3.43,4.24,3.86,2.54,0,0,149.5
6,3,61,3.86,2.48,1.05,3.57,2.03,1.25,4.14,2.33,1.97,2.6,4.12,0,1,121.4
6,3,62,1.16,3.05,2.79,1.16,4.62,4.6,2.83,2.0,4.04,3.47,1.68,1,1,103.6
6,3,63,1.11,3.03,1.01,2.45,1.62,1.18,3.49,2.84,4.68,4.2,4.37,1,0,141.8
6,3,64,1.22,4.72,3.96,4.71,3.96,3.52,3.23,3.71,1.36,2.75,2.13,1,1,114.7
6,3,65,4.52,1.66,1.46,4.74,2.11,2.06,4.77,3.51,3.64,1.77,4.06,1,1,147.8
6,3,66,4.45,4.53,4.7,3.88,2.02,2.79,4.76,4.79,2.89,2.09,1.48,0,0,199.7
6,3,67,4.6,3.64,2.84,3.24,1.93,2.7,1.62,1.67,3.84,3.91,1.53,1,1,169.7
6,3,68,4.61,3.51,1.4,4.05,3.98,3.39,4.07,4.41,3.38,2.61,1.86,1,1,143.1
6,3,69,2.74,3.84,3.12,1.67,2.77,2.0,3.09,1.08,4.1,4.65,2.43,0,0,117.6
6,3,70,1.9,1.95,1.07,4.64,1.39,1.14,2.41,1.73,3.49,2.29,3.63,1,0,144.8
6,3,71,1.94,4.34,3.72,2.18,2.37,2.57,2.85,4.6,4.59,1.86,2.81,1,0,126.9
6,3,72,1.36,1.75,4.58,4.46,3.85,3.61,4.96,4.32,1.9,2.91,3.19,0,1,125.3
6,3,73,3.54,4.19,1.09,2.35,3.14,1.85,2.08,4.01,1.44,2.06,4.64,1,0,144.0
6,3,74,1.57,1.09,1.48,3.62,1.48,1.17,3.05,3.02,3.74,3.0,4.24,0,1,147.6
6,3,75,4.8,1.01,3.0,1.62,3.36,3.41,4.35,3.89,1.69,2.23,1.26,1,1,129.0
6,3,76,1.05,2.23,3.73,1.3,4.12,4.62,3.34,4.84,4.2,1.72,1.54,1,1,197.0
6,3,77,3.39,3.81,2.92,1.26,3.42,3.79,2.1,1.42,1.98,3.97,1.56,0,1,196.8
6,3,78,4.86,1.13,1.32,4.03,3.14,1.16,3.8,1.9,3.57,3.58,1.17,0,1,151.6
6,3,79,1.82,3.78,2.02,3.08,2.49,2.31,4.98,4.97,4.87,2.96,1.92,0,0,107.8
6,3,80,1.41,2.95,2.89,2.97,3.17,3.82,4.43,3.38,2.85,2.13,2.86,1,0,103.4
6,3,81,3.7,3.53,2.7,3.76,4.53,2.91,4.02,3.17,3.07,3.27,4.58,0,0,186.6
6,3,82,3.73,2.37,3.0,1.42,4.3,2.71,2.41,3.16,4.38,4.05,1.29,1,0,106.2
6,3,83,4.69,4.47,3.23,4.3,2.36,2.57,2.93,1.55,2.74,2.04,1.91,1,1,128.4
6,3,84,4.1,4.52,3.14,4.06,4.32,3.15,3.95,4.96,2.82,4.92,1.51,1,1,187.9
6,3,85,4.69,2.21,1.98,3.91,2.22,4.95,3.57,2.68,3.65,4.01,4.91,0,1,144.9
6,3,86,3.09,3.36,1.38,1.39,3.2,1.16,1.13,3.87,3.39,4.98,2.82,1,0,164.7
6,3,87,4.93,3.27,2.25,3.27,1.81,3.53,2.71,3.97,2.89,1.93,4.16,1,1,169.2
6,3,88,4.96,4.41,2.44,3.27,4.7,2.02,3.24,4.36,1.48,2.3,3.63,0,0,195.1
6,3,89,1.32,3.77,1.61,1.16,1.25,4.02,1.06,2.35,1.94,3.23,4.89,0,0,133.3
6,3,90,3.3,3.69,3.27,1.7,2.31,3.38,3.44,3.63,2.18,1.31,1.3,1,0,196.5
6,3,91,3.86,1.79,1.87,4.15,2.05,2.46,1.67,2.23,4.84,3.34,4.54,1,0,157.0
6,3,92,3.14,4.42,3.5,3.75,3.2,4.13,2.27,3.61,4.81,1.39,1.45,0,0,116.5
6,3,93,1.75,3.16,2.34,1.85,1.18,1.3,4.68,3.63,4.21,3.07,4.13,1,0,137.9
6,3,94,3.47,4.82,1.39,4.69,3.66,2.38,3.15,2.52,1.7,1.83,1.66,0,0,136.8
6,3,95,4.8,3.61,4.84,3.22,4.26,2.86,5.0,3.54,4.21,4.05,2.51,0,0,191.5
6,3,96,2.8,2.84,1.77,3.95,3.8,2.62,4.87,3.67,3.88,2.69,3.83,0,1,104.9
6,3,97,2.55,2.46,1.12,4.22,2.38,3.05,1.86,2.32,2.74,1.28,3.46,0,0,117.4
6,3,98,1.87,1.1,1.03,1.95,4.64,4.47,1.44,3.89,4.16,3.47,3.21,0,1,124.7
6,3,99,1.14,4.3,2.72,4.11,2.44,3.4,2.73,2.82,4.61,4.66,3.91,1,1,166.2
6,3,100,4.05,1.61,2.69,3.31,1.97,2.55,1.32,4.85,2.37,3.93,3.0,0,0,172.4
6,3,101,4.87,2.42,1.49,3.09,4.23,4.19,3.86,4.2,2.39,2.46,2.81,0,1,139.2
6,3,102,3.72,3.51,1.33,1.57,3.7,2.65,3.74,2.74,4.27,1.18,4.99,0,0,114.0
6,3,103,1.85,3.62,2.98,1.42,3.84,2.28,2.16,3.19,2.03,1.13,1.86,1,0,165.0
6,3,104,3.95,3.28,3.17,3.43,1.13,4.97,1.17,1.29,4.76,1.67,4.56,0,0,150.4
6,3,105,3.26,3.3,2.42,3.5,2.06,3.99,4.73,2.46,4.57,3.85,1.86,0,1,180.5
6,3,106,1.47,3.07,3.39,3.7,4.08,2.69,4.95,2.46,3.73,3.98,2.58,1,0,139.4
6,3,107,4.39,4.63,4.31,1.56,3.47,1.41,1.9,3.24,3.11,2.84,2.03,1,1,144.4
6,3,108,1.14,1.41,3.87,1.73,1.01,2.06,2.48,4.8,2.45,2.52,1.58,1,0,184.0
6,3,109,3.47,4.59,3.4,1.13,4.72,4.76,3.61,2.38,1.16,4.5,4.22,1,1,157.3
6,3,110,2.69,4.0,3.82,2.82,3.75,2.55,2.67,3.95,3.69,2.21,3.21,1,1,112.3
6,3,111,2.89,2.91,4.78,2.8,4.35,2.97,3.68,2.81,2.49,4.58,2.73,0,1,180.7
6,3,112,4.24,2.71,1.73,4.56,1.53,4.85,1.56,2.71,3.59,2.84,1.2,0,0,104.6
6,3,113,3.04,1.92,4.75,1.6,4.94,3.82,4.14,3.93,3.06,1.45,1.23,0,1,133.2
6,3,114,1.48,2.42,3.07,3.27,4.22,3.5,1.58,4.53,4.07,3.83,4.43,1,0,147.7
6,3,115,2.41,1.08,1.13,3.88,3.26,2.03,2.68,2.82,3.51,2.2,4.43,1,1,140.8
6,3,116,4.37,1.01,1.15,3.11,4.0,4.52,3.95,3.46,2.3,4.98,1.01,0,1,140.3
6,3,117,2.77,4.69,3.96,4.97,4.33,3.27,1.94,2.58,3.66,2.25,3.52,0,0,131.6
6,3,118,1.67,3.43,3.64,3.44,2.33,2.32,1.86,3.42,2.25,4.61,4.14,0,1,122.3
